Year,Month,Day,Hour,Tair,Tdew,RelH,WndS,WndD,Pres
2015,1,17,6,-19.6,-25.5,60.0,22.0,280.0,1001.7
2015,1,17,7,-20.1,-25.8,61.0,25.0,270.0,1002.7
2015,1,17,8,-20.5,-25.8,63.0,23.0,280.0,1004.1
2015,1,17,9,-20.1,-25.6,62.0,22.0,270.0,1005.3
2015,1,17,10,-19.5,-25.6,59.0,30.0,280.0,1006.4
2015,1,17,11,-18.9,-25.1,59.0,23.0,290.0,1007.2
2015,1,17,12,-18.1,-24.5,58.0,23.0,280.0,1007.8
2015,1,17,13,-17.0,-23.4,58.0,25.0,280.0,1008.7
2015,1,17,14,-16.1,-22.8,57.0,32.0,280.0,1009.6
2015,1,17,15,-15.5,-22.4,56.0,25.0,280.0,1010.6
2015,1,17,16,-15.0,-22.4,54.0,20.0,280.0,1011.7
2015,1,17,17,-15.3,-22.2,56.0,17.0,290.0,1013.2
2015,1,17,18,-15.8,-22.1,59.0,17.0,310.0,1014.6
2015,1,17,19,-15.7,-22.0,59.0,18.0,300.0,1016.0
2015,1,17,20,-15.6,-22.3,57.0,15.0,290.0,1017.0
2015,1,17,21,-15.6,-22.1,58.0,14.0,280.0,1018.3
2015,1,17,22,-16.3,-22.4,60.0,14.0,240.0,1019.5
2015,1,17,23,-17.0,-22.1,65.0,13.0,250.0,1020.6
2015,1,18,0,-17.1,-22.2,65.0,11.0,240.0,1021.3
2015,1,18,1,-17.9,-22.3,69.0,11.0,230.0,1021.3
2015,1,18,2,-18.5,-22.2,73.0,7.0,230.0,1020.9
2015,1,18,3,-18.4,-22.0,74.0,10.0,230.0,1021.8
2015,1,18,4,-18.6,-21.8,76.0,10.0,220.0,1022.1
2015,1,18,5,-18.9,-21.8,78.0,6.0,160.0,1022.0
2015,1,18,6,-17.8,-20.6,79.0,8.0,150.0,1021.4
2015,1,18,7,-14.0,-18.5,69.0,20.0,160.0,1022.1
2015,1,18,8,-13.0,-17.4,70.0,16.0,160.0,1022.2
2015,1,18,9,-11.3,-16.7,65.0,28.0,170.0,1021.8
2015,1,18,10,-9.0,-13.2,72.0,35.0,180.0,1021.1
2015,1,18,11,-7.0,-10.9,74.0,36.0,170.0,1021.0
2015,1,18,12,-4.2,-7.7,77.0,39.0,180.0,1019.8
2015,1,18,13,-3.2,-6.5,78.0,36.0,170.0,1018.8
2015,1,18,14,-2.1,-5.3,79.0,35.0,170.0,1018.1
2015,1,18,15,-1.0,-4.4,78.0,36.0,170.0,1018.0
2015,1,18,16,-0.2,-3.4,79.0,37.0,180.0,1017.8
2015,1,18,17,0.3,-2.6,81.0,32.0,180.0,1017.7
2015,1,18,18,0.3,-2.1,84.0,27.0,180.0,1018.0
2015,1,18,19,1.3,-0.9,85.0,30.0,180.0,1018.2
2015,1,18,20,1.2,-0.4,89.0,29.0,180.0,1017.7
2015,1,18,21,2.6,1.0,89.0,32.0,160.0,1017.2
2015,1,18,22,2.5,1.2,91.0,37.0,160.0,1016.2
2015,1,18,23,2.7,1.5,92.0,26.0,150.0,1016.2
2015,1,19,0,2.8,1.6,92.0,37.0,160.0,1016.0
2015,1,19,1,3.7,2.1,89.0,30.0,150.0,1014.5
2015,1,19,2,3.6,1.8,88.0,31.0,150.0,1013.6
2015,1,19,3,3.6,1.6,87.0,26.0,140.0,1012.7
2015,1,19,4,3.7,1.7,87.0,24.0,130.0,1011.5
2015,1,19,5,4.0,1.7,85.0,23.0,130.0,1010.3
2015,1,19,6,3.2,1.4,88.0,28.0,110.0,1008.4
2015,1,19,7,3.1,1.2,87.0,18.0,110.0,1007.0
2015,1,19,8,4.7,2.1,83.0,39.0,140.0,1005.0
2015,1,19,9,5.1,2.3,82.0,42.0,140.0,1003.7
2015,1,19,10,5.9,3.1,82.0,47.0,150.0,1002.5
2015,1,19,11,6.2,3.4,82.0,42.0,150.0,1001.3
2015,1,19,12,5.8,3.8,87.0,40.0,140.0,999.4
2015,1,19,13,6.2,2.8,79.0,37.0,130.0,997.5
2015,1,19,14,6.2,3.4,82.0,36.0,130.0,995.6
2015,1,19,15,6.2,4.2,87.0,32.0,130.0,994.0
2015,1,19,16,6.5,4.5,87.0,34.0,130.0,992.4
2015,1,19,17,6.1,4.9,92.0,31.0,140.0,992.1
2015,1,19,18,5.3,4.6,95.0,23.0,180.0,991.1
2015,1,19,19,4.8,4.2,96.0,21.0,130.0,989.0
2015,1,19,20,5.8,4.0,88.0,37.0,130.0,986.5
2015,1,19,21,4.1,3.5,96.0,15.0,140.0,986.9
2015,1,19,22,3.7,3.4,98.0,18.0,190.0,986.7
2015,1,19,23,3.2,3.1,99.0,9.0,210.0,986.1
2015,1,20,0,3.4,3.3,99.0,17.0,230.0,985.9
2015,1,20,1,2.6,2.2,97.0,23.0,240.0,985.6
2015,1,20,2,1.8,0.8,93.0,25.0,240.0,986.2
2015,1,20,3,1.2,-0.1,91.0,18.0,230.0,986.5
2015,1,20,4,0.8,-0.2,93.0,21.0,240.0,986.8
2015,1,20,5,0.7,-1.2,87.0,24.0,240.0,987.0
2015,1,20,6,0.2,-1.0,92.0,26.0,240.0,987.6
2015,1,20,7,0.2,-2.0,85.0,21.0,240.0,988.1
2015,1,20,8,-0.4,-4.7,73.0,26.0,250.0,989.2
2015,1,20,9,-0.7,-3.7,80.0,24.0,230.0,989.9
2015,1,20,10,-0.9,-5.0,74.0,30.0,240.0,990.3
2015,1,20,11,-1.4,-5.6,73.0,28.0,240.0,991.1
2015,1,20,12,-2.0,-7.0,69.0,26.0,240.0,991.1
2015,1,20,13,-2.2,-6.6,72.0,30.0,230.0,991.1
2015,1,20,14,-1.8,-7.9,63.0,35.0,230.0,990.8
2015,1,20,15,-2.1,-9.1,59.0,33.0,230.0,991.1
2015,1,20,16,-2.6,-10.0,57.0,27.0,240.0,991.9
2015,1,20,17,-3.3,-9.6,62.0,24.0,230.0,992.7
2015,1,20,18,-3.4,-9.9,61.0,18.0,250.0,993.4
2015,1,20,19,-4.5,-11.6,58.0,21.0,250.0,994.6
2015,1,20,20,-4.6,-12.3,55.0,22.0,240.0,995.1
2015,1,20,21,-5.1,-11.9,59.0,23.0,270.0,995.7
2015,1,20,22,-7.6,-14.3,59.0,31.0,270.0,997.0
2015,1,20,23,-9.3,-16.3,57.0,26.0,280.0,997.9
2015,1,21,0,-10.1,-16.3,61.0,20.0,260.0,998.9
2015,1,21,1,-10.6,-17.0,60.0,30.0,260.0,999.5
2015,1,21,2,-11.6,-17.9,60.0,17.0,270.0,1000.2
2015,1,21,3,-12.1,-18.2,61.0,23.0,280.0,1001.4
2015,1,21,4,-12.4,-17.9,64.0,27.0,260.0,1002.5
2015,1,21,5,-12.6,-17.9,65.0,24.0,280.0,1003.3
2015,1,21,6,-12.9,-18.0,66.0,18.0,270.0,1004.2
2015,1,21,7,-13.1,-18.2,66.0,22.0,270.0,1005.5
2015,1,21,8,-13.2,-18.1,67.0,15.0,270.0,1006.7
2015,1,21,9,-12.4,-17.5,66.0,16.0,270.0,1008.0
2015,1,21,10,-11.3,-17.0,63.0,18.0,270.0,1009.1
2015,1,21,11,-10.8,-16.6,63.0,23.0,280.0,1009.8
2015,1,21,12,-9.9,-15.9,62.0,21.0,250.0,1010.2
2015,1,21,13,-8.8,-14.8,62.0,16.0,250.0,1010.7
2015,1,21,14,-8.3,-15.0,59.0,11.0,280.0,1011.7
2015,1,21,15,-8.4,-14.9,60.0,14.0,280.0,1013.2
2015,1,21,16,-8.2,-14.3,62.0,10.0,270.0,1014.5
2015,1,21,17,-9.0,-14.6,64.0,13.0,250.0,1015.8
2015,1,21,18,-9.9,-14.8,68.0,8.0,270.0,1016.8
2015,1,21,19,-10.4,-15.1,69.0,7.0,250.0,1017.1
2015,1,21,20,-10.8,-15.1,71.0,9.0,270.0,1017.4
2015,1,21,21,-10.8,-15.4,69.0,7.0,260.0,1018.1
2015,1,21,22,-11.2,-15.1,73.0,11.0,230.0,1018.6
2015,1,21,23,-10.1,-14.6,70.0,5.0,260.0,1019.4
2015,1,22,0,-9.6,-14.5,68.0,2.0,360.0,1019.4
2015,1,22,1,-9.2,-14.1,68.0,3.0,240.0,1019.3
2015,1,22,2,-8.9,-13.6,69.0,5.0,310.0,1019.5
2015,1,22,3,-8.9,-13.3,71.0,4.0,290.0,1020.1
2015,1,22,4,-9.3,-13.5,72.0,4.0,340.0,1019.7
2015,1,22,5,-10.3,-13.1,80.0,5.0,180.0,1020.1
2015,1,22,6,-9.1,-11.9,80.0,3.0,360.0,1020.1
2015,1,22,7,-8.6,-11.9,77.0,7.0,330.0,1020.2
2015,1,22,8,-8.0,-10.4,83.0,6.0,30.0,1020.3
2015,1,22,9,-6.6,-8.9,84.0,12.0,40.0,1019.6
2015,1,22,10,-5.3,-8.7,77.0,17.0,30.0,1018.4
2015,1,22,11,-5.0,-7.8,81.0,11.0,40.0,1018.5
2015,1,22,12,-4.9,-7.5,82.0,22.0,40.0,1016.8
2015,1,22,13,-4.7,-7.5,81.0,15.0,90.0,1016.6
2015,1,22,14,-4.4,-7.2,81.0,16.0,50.0,1015.6
2015,1,22,15,-4.5,-6.7,85.0,19.0,50.0,1014.4
2015,1,22,16,-4.2,-7.3,79.0,14.0,30.0,1014.5
2015,1,22,17,-4.3,-6.9,82.0,19.0,30.0,1013.7
2015,1,22,18,-4.4,-6.9,83.0,21.0,30.0,1012.9
2015,1,22,19,-4.5,-7.0,83.0,28.0,20.0,1011.7
2015,1,22,20,-4.7,-7.0,84.0,19.0,360.0,1011.5
2015,1,22,21,-4.5,-7.3,81.0,21.0,360.0,1010.8
2015,1,22,22,-4.5,-7.4,80.0,21.0,360.0,1010.3
2015,1,22,23,-4.6,-7.4,81.0,17.0,360.0,1009.8
2015,1,23,0,-4.8,-7.6,81.0,17.0,350.0,1009.3
2015,1,23,1,-5.2,-7.8,82.0,19.0,340.0,1009.0
2015,1,23,2,-5.5,-8.6,79.0,23.0,340.0,1008.7
2015,1,23,3,-6.0,-9.2,78.0,15.0,340.0,1008.7
2015,1,23,4,-6.3,-9.5,78.0,19.0,350.0,1008.9
2015,1,23,5,-6.4,-9.6,78.0,18.0,320.0,1008.9
2015,1,23,6,-6.7,-10.4,75.0,22.0,320.0,1009.0
2015,1,23,7,-6.6,-9.5,80.0,10.0,320.0,1009.0
2015,1,23,8,-6.6,-9.0,83.0,11.0,280.0,1009.3
2015,1,23,9,-7.1,-10.6,76.0,10.0,270.0,1009.3
2015,1,23,10,-7.9,-10.8,80.0,13.0,290.0,1009.3
2015,1,23,11,-6.8,-11.4,70.0,18.0,280.0,1009.1
2015,1,23,12,-6.6,-11.6,68.0,14.0,290.0,1008.9
2015,1,23,13,-6.4,-13.2,59.0,17.0,290.0,1008.4
2015,1,23,14,-5.8,-13.5,55.0,17.0,300.0,1008.0
2015,1,23,15,-5.5,-13.9,52.0,23.0,290.0,1007.9
2015,1,23,16,-5.8,-13.9,53.0,20.0,270.0,1007.9
2015,1,23,17,-6.3,-13.9,55.0,10.0,240.0,1007.2
2015,1,23,18,-7.1,-13.2,62.0,6.0,230.0,1007.2
2015,1,23,19,-7.7,-12.8,67.0,8.0,200.0,1007.0
2015,1,23,20,-7.6,-12.5,68.0,6.0,220.0,1006.8
2015,1,23,22,-6.5,-10.9,71.0,9.0,210.0,1006.1
2015,1,23,23,-5.7,-10.5,69.0,9.0,210.0,1006.0
2015,1,24,0,-5.0,-8.9,74.0,16.0,240.0,1006.0
2015,1,24,1,-5.1,-8.2,79.0,10.0,200.0,1005.1
2015,1,24,2,-5.4,-7.7,84.0,13.0,170.0,1004.4
2015,1,24,3,-5.0,-7.0,86.0,9.0,180.0,1003.8
2015,1,24,4,-4.6,-6.8,85.0,15.0,190.0,1003.5
2015,1,24,5,-4.0,-6.6,82.0,17.0,190.0,1002.9
2015,1,24,6,-3.9,-6.7,81.0,13.0,190.0,1002.6
2015,1,24,7,-4.4,-6.4,86.0,10.0,190.0,1002.0
2015,1,24,8,-3.6,-5.5,87.0,14.0,190.0,1002.5
2015,1,24,9,-3.0,-5.2,85.0,16.0,190.0,1002.3
2015,1,24,10,-1.9,-4.7,81.0,16.0,190.0,1002.0
2015,1,24,11,-0.9,-4.3,78.0,18.0,190.0,1001.5
2015,1,24,12,-0.2,-3.6,78.0,16.0,170.0,1000.1
2015,1,24,13,1.1,-3.0,74.0,17.0,170.0,998.6
2015,1,24,14,2.0,-2.9,70.0,27.0,180.0,997.8
2015,1,24,15,1.7,-2.6,73.0,24.0,170.0,997.2
2015,1,24,16,2.0,-2.3,73.0,25.0,170.0,996.0
2015,1,24,17,1.3,-1.3,83.0,21.0,150.0,995.0
2015,1,24,18,0.2,-0.2,97.0,19.0,150.0,994.2
2015,1,24,19,0.0,-0.3,98.0,14.0,110.0,992.0
2015,1,24,20,0.1,-0.2,98.0,17.0,80.0,988.9
2015,1,24,21,0.3,0.0,98.0,26.0,60.0,984.0
2015,1,24,22,1.0,0.6,97.0,32.0,70.0,978.5
2015,1,24,23,1.9,1.3,96.0,31.0,80.0,973.4
2015,1,25,0,2.4,2.0,97.0,28.0,70.0,965.8
2015,1,25,1,3.9,3.5,97.0,17.0,110.0,962.6
2015,1,25,2,3.3,3.2,99.0,9.0,130.0,959.9
2015,1,25,3,5.8,5.7,99.0,24.0,170.0,958.4
2015,1,25,4,2.5,2.4,99.0,21.0,260.0,958.7
2015,1,25,5,-0.1,-0.7,96.0,34.0,290.0,961.1
2015,1,25,6,-0.4,-2.0,89.0,38.0,290.0,966.1
2015,1,25,7,-0.8,-2.9,86.0,42.0,270.0,970.4
2015,1,25,8,-1.0,-3.2,85.0,33.0,270.0,974.5
2015,1,25,9,-1.3,-3.8,83.0,24.0,260.0,977.2
2015,1,25,10,-1.0,-3.9,81.0,31.0,260.0,979.3
2015,1,25,11,-0.7,-3.9,79.0,28.0,250.0,981.0
2015,1,25,12,-0.1,-4.0,75.0,32.0,250.0,981.9
2015,1,25,13,-0.5,-3.4,81.0,20.0,230.0,983.0
2015,1,25,14,0.3,-3.1,78.0,21.0,240.0,983.4
2015,1,25,15,0.7,-3.4,74.0,26.0,230.0,983.7
2015,1,25,16,0.5,-5.1,66.0,27.0,230.0,984.1
2015,1,25,17,-1.4,-8.0,61.0,29.0,250.0,985.2
2015,1,25,18,-2.9,-9.6,60.0,27.0,260.0,986.9
2015,1,25,19,-4.1,-11.9,55.0,34.0,250.0,988.4
2015,1,25,20,-5.4,-10.4,68.0,29.0,260.0,989.8
2015,1,25,21,-7.6,-12.4,69.0,23.0,270.0,991.8
2015,1,25,22,-9.2,-15.2,62.0,41.0,270.0,993.5
2015,1,25,23,-9.9,-14.8,68.0,23.0,260.0,995.2
2015,1,26,0,-10.3,-15.7,65.0,35.0,260.0,996.9
2015,1,26,1,-10.8,-15.4,69.0,30.0,260.0,998.4
2015,1,26,2,-11.7,-17.6,62.0,33.0,260.0,999.8
2015,1,26,3,-12.6,-18.9,60.0,37.0,270.0,1001.7
2015,1,26,4,-13.2,-18.7,64.0,25.0,270.0,1003.7
2015,1,26,5,-13.7,-19.1,64.0,24.0,280.0,1005.1
2015,1,26,6,-14.0,-19.6,63.0,23.0,270.0,1006.9
2015,1,26,7,-14.4,-20.0,63.0,19.0,270.0,1008.7
2015,1,26,8,-14.6,-20.0,64.0,17.0,290.0,1010.2
2015,1,26,9,-14.0,-20.0,61.0,23.0,280.0,1012.0
2015,1,26,10,-13.5,-19.7,60.0,18.0,280.0,1013.1
2015,1,26,11,-12.9,-19.3,59.0,16.0,260.0,1014.4
2015,1,26,12,-12.3,-19.8,54.0,18.0,290.0,1015.4
2015,1,26,13,-11.9,-19.0,56.0,17.0,250.0,1015.9
2015,1,26,14,-11.4,-19.0,54.0,14.0,290.0,1016.1
2015,1,26,15,-11.1,-19.4,51.0,13.0,250.0,1017.1
2015,1,26,16,-11.8,-19.1,55.0,13.0,320.0,1017.3
2015,1,26,17,-12.8,-18.9,61.0,7.0,320.0,1018.7
2015,1,26,18,-13.9,-19.0,66.0,6.0,350.0,1019.5
2015,1,26,19,-14.4,-18.7,70.0,4.0,340.0,1020.1
2015,1,26,20,-14.8,-18.3,75.0,5.0,320.0,1021.5
2015,1,26,21,-14.1,-18.3,71.0,6.0,300.0,1023.2
2015,1,26,22,-15.2,-18.1,79.0,7.0,350.0,1022.7
2015,1,26,23,-15.5,-17.9,82.0,8.0,20.0,1022.7
2015,1,27,0,-13.1,-16.5,76.0,12.0,20.0,1022.5
2015,1,27,1,-12.1,-17.2,66.0,22.0,20.0,1022.2
2015,1,27,2,-11.9,-16.5,69.0,26.0,30.0,1021.6
2015,1,27,3,-11.4,-15.3,73.0,27.0,40.0,1020.4
2015,1,27,4,-10.6,-13.6,79.0,19.0,50.0,1020.7
2015,1,27,5,-9.4,-13.2,74.0,26.0,60.0,1019.0
2015,1,27,6,-8.8,-12.6,74.0,39.0,50.0,1016.9
2015,1,27,7,-8.5,-11.8,77.0,40.0,50.0,1016.3
2015,1,27,8,-8.5,-10.1,88.0,46.0,40.0,1013.9
2015,1,27,9,-7.7,-9.2,89.0,45.0,40.0,1010.8
2015,1,27,10,-7.6,-9.1,89.0,65.0,40.0,1007.5
2015,1,27,11,-7.4,-8.9,89.0,65.0,50.0,1007.6
2015,1,27,12,-7.6,-9.0,90.0,65.0,50.0,1006.7
2015,1,27,13,-7.4,-8.8,90.0,55.0,50.0,1007.6
2015,1,27,14,-7.1,-8.5,90.0,50.0,50.0,1004.7
2015,1,27,15,-6.8,-8.0,91.0,55.0,50.0,1002.4
2015,1,27,16,-6.5,-7.9,90.0,46.0,50.0,1001.2
2015,1,27,17,-5.9,-7.7,87.0,46.0,50.0,1000.4
2015,1,27,18,-5.8,-7.8,86.0,46.0,50.0,999.6
2015,1,27,19,-5.4,-7.5,85.0,50.0,50.0,999.0
2015,1,27,20,-5.1,-6.9,87.0,58.0,40.0,996.5
2015,1,27,21,-5.3,-6.8,89.0,59.0,30.0,995.5
2015,1,27,22,-5.4,-6.5,92.0,43.0,30.0,995.7
2015,1,27,23,-5.3,-6.4,92.0,47.0,30.0,994.7
2015,1,28,0,-5.3,-6.4,92.0,41.0,20.0,994.4
2015,1,28,1,-5.2,-6.3,92.0,42.0,20.0,993.8
2015,1,28,2,-4.9,-6.0,92.0,37.0,20.0,993.8
2015,1,28,3,-4.5,-5.5,93.0,38.0,20.0,994.1
2015,1,28,4,-3.9,-4.7,94.0,34.0,20.0,994.1
2015,1,28,5,-3.6,-4.3,95.0,31.0,20.0,994.7
2015,1,28,6,-3.3,-4.0,95.0,23.0,10.0,995.0
2015,1,28,7,-3.1,-3.8,95.0,26.0,10.0,995.7
2015,1,28,8,-3.0,-3.6,96.0,21.0,20.0,995.7
2015,1,28,9,-2.7,-3.3,96.0,14.0,20.0,996.3
2015,1,28,10,-2.4,-3.0,96.0,15.0,10.0,997.0
2015,1,28,11,-1.5,-2.5,93.0,14.0,350.0,997.6
2015,1,28,12,-1.5,-2.5,93.0,13.0,350.0,997.5
2015,1,28,13,-1.5,-2.6,92.0,15.0,350.0,997.3
2015,1,28,14,-2.7,-4.0,91.0,27.0,350.0,997.8
2015,1,28,15,-3.4,-4.7,91.0,26.0,350.0,998.6
2015,1,28,16,-4.4,-5.2,94.0,23.0,350.0,999.7
2015,1,28,17,-5.1,-6.1,93.0,26.0,350.0,1000.4
2015,1,28,18,-5.6,-6.7,92.0,27.0,350.0,1001.4
2015,1,28,19,-5.7,-7.1,90.0,22.0,350.0,1002.9
2015,1,28,20,-6.1,-7.3,91.0,22.0,340.0,1003.7
2015,1,28,21,-6.4,-7.8,90.0,27.0,340.0,1004.7
2015,1,28,22,-6.5,-8.3,87.0,17.0,330.0,1006.2
2015,1,28,23,-6.6,-8.6,86.0,17.0,340.0,1006.9
2015,1,29,0,-6.8,-8.5,88.0,17.0,320.0,1008.2
2015,1,29,1,-7.5,-9.2,88.0,18.0,320.0,1009.0
2015,1,29,2,-7.7,-9.4,88.0,14.0,310.0,1009.8
2015,1,29,3,-8.4,-10.0,88.0,10.0,290.0,1011.1
2015,1,29,4,-9.4,-11.2,87.0,12.0,290.0,1012.3
2015,1,29,5,-10.1,-11.7,88.0,13.0,290.0,1013.6
2015,1,29,6,-11.2,-13.1,86.0,5.0,290.0,1014.3
2015,1,29,7,-12.7,-14.2,89.0,5.0,260.0,1014.8
2015,1,29,8,-13.6,-15.2,88.0,5.0,320.0,1015.9
2015,1,29,9,-11.6,-13.8,84.0,16.0,320.0,1016.0
2015,1,29,10,-10.1,-12.8,81.0,8.0,320.0,1017.7
2015,1,29,11,-9.0,-11.9,80.0,8.0,310.0,1018.0
2015,1,29,12,-7.8,-11.0,78.0,9.0,310.0,1017.8
2015,1,29,13,-7.0,-10.5,76.0,3.0,360.0,1017.9
2015,1,29,14,-6.4,-9.6,78.0,4.0,40.0,1017.3
2015,1,29,15,-6.0,-9.4,77.0,8.0,360.0,1017.4
2015,1,29,16,-6.1,-9.3,78.0,7.0,350.0,1017.2
2015,1,29,17,-7.6,-10.2,82.0,9.0,10.0,1017.5
2015,1,29,18,-10.0,-11.9,86.0,5.0,20.0,1017.7
2015,1,29,19,-7.7,-10.0,84.0,5.0,60.0,1017.6
2015,1,29,20,-8.9,-10.5,88.0,8.0,10.0,1017.1
2015,1,29,21,-12.2,-13.4,91.0,5.0,360.0,1016.4
2015,1,29,22,-10.8,-12.0,91.0,8.0,340.0,1015.8
2015,1,29,23,-13.8,-15.2,89.0,5.0,340.0,1015.4
2015,1,30,0,-14.2,-15.4,91.0,3.0,360.0,1014.6
2015,1,30,1,-15.5,-17.2,87.0,7.0,340.0,1014.3
2015,1,30,2,-15.2,-16.8,88.0,7.0,10.0,1013.9
2015,1,30,3,-14.9,-16.6,87.0,3.0,320.0,1013.3
2015,1,30,4,-16.7,-18.7,85.0,5.0,300.0,1012.6
2015,1,30,5,-17.6,-19.8,83.0,5.0,290.0,1012.2
2015,1,30,6,-14.0,-15.4,89.0,3.0,300.0,1011.7
2015,1,30,7,-10.1,-11.3,91.0,3.0,310.0,1011.3
2015,1,30,8,-8.2,-9.3,92.0,4.0,50.0,1010.9
2015,1,30,9,-7.5,-8.4,93.0,2.0,360.0,1010.7
2015,1,30,10,-7.4,-8.3,93.0,2.0,360.0,1010.2
2015,1,30,11,-6.8,-7.8,93.0,4.0,50.0,1009.6
2015,1,30,12,-6.5,-7.5,93.0,1.0,0.0,1008.6
2015,1,30,13,-5.9,-7.4,89.0,2.0,360.0,1007.4
2015,1,30,14,-5.1,-7.6,83.0,10.0,30.0,1006.8
2015,1,30,15,-5.1,-7.9,81.0,4.0,80.0,1006.5
2015,1,30,16,-5.2,-7.5,84.0,9.0,110.0,1006.5
2015,1,30,17,-5.5,-7.5,86.0,3.0,360.0,1006.4
2015,1,30,18,-6.5,-8.2,88.0,4.0,30.0,1006.4
2015,1,30,19,-8.3,-9.5,91.0,4.0,20.0,1006.3
2015,1,30,20,-9.8,-10.6,94.0,6.0,10.0,1005.4
2015,1,30,21,-10.7,-12.3,88.0,4.0,80.0,1005.7
2015,1,30,22,-7.9,-8.8,93.0,13.0,40.0,1005.2
2015,1,30,23,-6.8,-7.9,92.0,9.0,90.0,1004.8
2015,1,31,0,-6.9,-7.9,93.0,11.0,60.0,1004.3
2015,1,31,1,-6.5,-7.3,94.0,16.0,70.0,1003.5
2015,1,31,2,-6.3,-7.1,94.0,13.0,60.0,1002.5
2015,1,31,3,-6.0,-6.5,96.0,14.0,60.0,1002.1
2015,1,31,4,-5.5,-6.0,96.0,17.0,50.0,1000.6
2015,1,31,5,-5.0,-5.7,95.0,18.0,60.0,999.0
2015,1,31,6,-4.0,-4.7,95.0,28.0,50.0,997.5
2015,1,31,7,-3.8,-4.6,94.0,37.0,30.0,994.6
2015,1,31,8,-3.5,-4.5,93.0,41.0,40.0,994.5
2015,1,31,9,-3.3,-4.3,93.0,43.0,30.0,992.9
2015,1,31,10,-2.9,-3.7,94.0,44.0,30.0,991.1
2015,1,31,11,-1.4,-2.2,94.0,37.0,40.0,989.1
2015,1,31,12,-0.9,-1.6,95.0,45.0,30.0,986.7
2015,1,31,13,-0.5,-1.1,96.0,35.0,10.0,984.1
2015,1,31,14,-0.1,-0.5,97.0,17.0,360.0,982.7
2015,1,31,15,0.1,-0.2,98.0,16.0,350.0,981.6
2015,1,31,16,0.1,-0.2,98.0,17.0,330.0,981.0
2015,1,31,17,0.0,-0.3,98.0,18.0,320.0,981.9
2015,1,31,18,-0.3,-0.6,98.0,16.0,300.0,983.3
2015,1,31,19,-0.6,-0.9,98.0,9.0,340.0,983.7
2015,1,31,20,-1.3,-1.6,98.0,14.0,330.0,985.2
2015,1,31,21,-1.7,-2.1,97.0,17.0,320.0,985.4
2015,1,31,22,-2.3,-3.1,94.0,24.0,320.0,986.3
2015,1,31,23,-3.7,-4.8,92.0,29.0,320.0,986.7
2015,2,1,0,-3.8,-4.8,93.0,32.0,320.0,986.7
2015,2,1,1,-4.5,-5.5,93.0,34.0,330.0,987.3
2015,2,1,2,-5.0,-6.3,91.0,35.0,320.0,988.4
2015,2,1,3,-5.6,-6.7,92.0,27.0,310.0,989.0
2015,2,1,4,-7.3,-8.5,91.0,28.0,300.0,989.6
2015,2,1,5,-7.8,-9.3,89.0,19.0,310.0,990.2
2015,2,1,6,-8.7,-10.6,86.0,33.0,300.0,990.5
2015,2,1,7,-9.2,-11.3,85.0,28.0,300.0,991.1
2015,2,1,8,-10.2,-12.6,83.0,26.0,300.0,992.3
2015,2,1,9,-10.5,-13.2,81.0,28.0,290.0,993.3
2015,2,1,10,-10.8,-13.6,80.0,28.0,290.0,993.8
2015,2,1,11,-11.2,-14.2,79.0,25.0,290.0,994.3
2015,2,1,12,-11.4,-14.7,77.0,29.0,280.0,994.3
2015,2,1,13,-11.4,-14.8,76.0,30.0,280.0,994.5
2015,2,1,14,-10.7,-14.5,74.0,27.0,290.0,994.8
2015,2,1,15,-10.2,-15.2,67.0,26.0,280.0,995.5
2015,2,1,16,-10.4,-15.8,65.0,32.0,280.0,996.3
2015,2,1,17,-11.3,-16.3,67.0,30.0,280.0,997.5
2015,2,1,18,-12.4,-17.3,67.0,26.0,280.0,998.5
2015,2,1,19,-13.3,-17.9,69.0,22.0,280.0,999.9
2015,2,1,20,-14.4,-19.1,68.0,34.0,280.0,1000.8
2015,2,1,21,-15.7,-20.5,67.0,29.0,280.0,1001.8
2015,2,1,22,-16.9,-21.7,67.0,30.0,280.0,1002.4
2015,2,1,23,-18.0,-22.9,66.0,28.0,290.0,1003.3
2015,2,2,0,-18.9,-23.6,67.0,27.0,280.0,1004.2
2015,2,2,1,-19.5,-24.2,67.0,21.0,280.0,1004.8
2015,2,2,2,-20.0,-24.7,67.0,23.0,280.0,1005.4
2015,2,2,3,-20.5,-25.1,67.0,31.0,290.0,1006.5
2015,2,2,4,-21.0,-25.6,67.0,25.0,280.0,1007.4
2015,2,2,5,-21.6,-26.2,67.0,21.0,270.0,1008.5
2015,2,2,6,-21.9,-26.3,68.0,16.0,280.0,1009.2
2015,2,2,7,-22.5,-26.6,70.0,12.0,270.0,1010.4
2015,2,2,8,-22.5,-26.7,69.0,15.0,270.0,1011.6
2015,2,2,9,-21.8,-26.2,68.0,14.0,290.0,1011.7
2015,2,2,10,-21.0,-25.8,66.0,9.0,280.0,1011.6
2015,2,2,11,-20.4,-25.2,66.0,10.0,260.0,1012.5
2015,2,2,12,-19.4,-24.3,66.0,9.0,260.0,1012.4
2015,2,2,13,-18.8,-23.7,66.0,3.0,360.0,1012.0
2015,2,2,14,-18.5,-22.7,70.0,5.0,50.0,1011.0
2015,2,2,15,-18.1,-22.0,72.0,8.0,50.0,1009.8
2015,2,2,16,-17.5,-20.9,75.0,10.0,50.0,1008.9
